Genero,Edad,RangoEdad,EstadoCivil,Tienda,Categoria,Precio
Mujer,47,Adulto,Casado,San Borja,Comics,93.33
Hombre,18,Joven,Soltero,San Juan de Miraflores,Humanidad,32
Hombre,19,Joven,Soltero,Santiago de Surco,Programación,135
Hombre,24,Joven,Soltero,Centro de Lima,Programación,54
Mujer,34,Adulto,Casado,Santiago de Surco,Literatura Universal,124.8
Hombre,60,Adulto,Casado,Miraflores,Novelas,89
Mujer,54,Adulto,Soltero,Magdalena,Empresas,476
Hombre,27,Joven,Soltero,Jesus Maria,Historia,41.6
Hombre,20,Joven,Soltero,Santiago de Surco,Literatura  Peruana,117
Mujer,55,Adulto,Soltero,Chorrillos,Novelas,52
Hombre,44,Adulto,Soltero,Miraflores,Historia,81
Mujer,36,Adulto,Casado,Miraflores,Comics,286
Hombre,37,Adulto,Soltero,Santiago de Surco,Literatura Universal,44
Hombre,49,Adulto,Casado,Miraflores,Nutricion,200
Mujer,41,Adulto,Soltero,Jesus Maria,Humanidad,29
Mujer,42,Adulto,Soltero,Santiago de Surco,Nutricion,35
Mujer,50,Adulto,Soltero,Chorrillos,Programación,57
Mujer,52,Adulto,Casado,Centro de Lima,Academico,143
Hombre,29,Joven,Casado,La Molina,Autoayuda,110
Mujer,42,Adulto,Soltero,Santiago de Surco,Comics,312
Mujer,49,Adulto,Soltero,Miraflores,Infantil,388
Hombre,52,Adulto,Casado,Centro de Lima,Autoayuda,61.6
Hombre,38,Adulto,Soltero,San Juan de Miraflores,Humanidad,109
Hombre,24,Joven,Soltero,Santiago de Surco,Novelas,32
Hombre,19,Joven,Soltero,Magdalena,Nutricion,148
Mujer,50,Adulto,Soltero,Centro de Lima,Humanidad,93.33
Mujer,33,Adulto,Soltero,San Isidro,Tecnologia,40
Hombre,27,Joven,Casado,Surquillo,Historia,176
Hombre,25,Joven,Casado,Centro de Lima,Historia,65
Mujer,54,Adulto,Soltero,La Molina,Literatura Universal,290
Mujer,38,Adulto,Soltero,Surquillo,Literatura  Peruana,226
Hombre,48,Adulto,Soltero,San Juan de Miraflores,Autoayuda,102.4
Hombre,49,Adulto,Casado,Jesus Maria,Autoayuda,16
Mujer,57,Adulto,Casado,Magdalena,Historia,113.6
Hombre,27,Joven,Casado,Surquillo,Tecnologia,142
Hombre,36,Adulto,Casado,San Juan de Miraflores,Programación,97
Hombre,56,Adulto,Soltero,Magdalena,Autoayuda,52
Mujer,47,Adulto,Casado,San Juan de Miraflores,Comics,51
Hombre,53,Adulto,Soltero,San Borja,Programación,100
Hombre,46,Adulto,Soltero,La Molina,Autoayuda,37.33
Mujer,21,Joven,Soltero,San Juan de Miraflores,Historia,16
Hombre,34,Adulto,Soltero,Los Olivos,Historia,105.6
Mujer,40,Adulto,Casado,Los Olivos,Infantil,64
Hombre,19,Joven,Casado,Surquillo,Literatura  Peruana,488
Hombre,59,Adulto,Soltero,San Juan de Miraflores,Empresas,144
Hombre,53,Adulto,Soltero,San Juan de Miraflores,Literatura  Peruana,124.8
Mujer,32,Adulto,Casado,Centro de Lima,Literatura  Peruana,21.33
Hombre,35,Adulto,Soltero,San Borja,Comics,352
Hombre,47,Adulto,Soltero,La Molina,Comics,79
Mujer,56,Adulto,Soltero,Surquillo,Programación,114.4
Mujer,31,Adulto,Casado,Los Olivos,Humanidad,74
Mujer,54,Adulto,Soltero,Jesus Maria,Novelas,205.33
Mujer,20,Joven,Soltero,Surquillo,Novelas,148
Mujer,27,Joven,Casado,La Molina,Literatura Universal,264
Hombre,24,Joven,Soltero,San Borja,Humanidad,156
Hombre,58,Adulto,Casado,Centro de Lima,Nutricion,140
Hombre,47,Adulto,Casado,Santiago de Surco,Literatura  Peruana,26
Mujer,48,Adulto,Casado,Surquillo,Autoayuda,31
Hombre,39,Adulto,Casado,San Borja,Nutricion,9.6
Hombre,35,Adulto,Soltero,Surquillo,Infantil,145
Hombre,43,Adulto,Soltero,Los Olivos,Tecnologia,89
Mujer,26,Joven,Soltero,Surquillo,Novelas,118.67
Hombre,60,Adulto,Soltero,Jesus Maria,Infantil,92.8
Mujer,47,Adulto,Casado,Miraflores,Novelas,86
Hombre,18,Joven,Casado,Miraflores,Literatura Universal,80
Mujer,58,Adulto,Soltero,Centro de Lima,Academico,74.4
Hombre,56,Adulto,Soltero,Centro de Lima,Programación,93
Hombre,59,Adulto,Casado,Jesus Maria,Autoayuda,78
Mujer,38,Adulto,Casado,San Borja,Infantil,104.8
Mujer,50,Adulto,Soltero,Santiago de Surco,Academico,21.6
Mujer,22,Joven,Casado,San Isidro,Literatura Universal,12
Hombre,23,Joven,Casado,Miraflores,Historia,162
Hombre,48,Adulto,Soltero,Jesus Maria,Historia,46
Hombre,31,Adulto,Casado,San Juan de Miraflores,Infantil,134
Mujer,49,Adulto,Soltero,San Juan de Miraflores,Tecnologia,452
Hombre,53,Adulto,Casado,La Molina,Infantil,125.33
Hombre,27,Joven,Casado,San Borja,Tecnologia,15
Mujer,39,Adulto,Soltero,Los Olivos,Novelas,122
Hombre,51,Adulto,Casado,Chorrillos,Empresas,228
Hombre,50,Adulto,Soltero,Los Olivos,Tecnologia,65
Mujer,26,Joven,Soltero,Los Olivos,Literatura Universal,16
Hombre,45,Adulto,Casado,San Borja,Tecnologia,304
Mujer,57,Adulto,Casado,Los Olivos,Historia,109
Mujer,26,Joven,Casado,Miraflores,Literatura Universal,100
Mujer,42,Adulto,Casado,Centro de Lima,Humanidad,258
Mujer,60,Adulto,Soltero,San Borja,Programación,64.8
Hombre,28,Joven,Casado,Magdalena,Infantil,142
Hombre,29,Joven,Casado,San Isidro,Literatura  Peruana,104.8
Mujer,43,Adulto,Soltero,La Molina,Literatura Universal,22
Mujer,19,Joven,Casado,San Juan de Miraflores,Novelas,68.8
Mujer,54,Adulto,Casado,Magdalena,Autoayuda,126
Hombre,20,Joven,Soltero,San Borja,Novelas,274
Hombre,23,Joven,Soltero,San Borja,Literatura  Peruana,264
Mujer,33,Adulto,Casado,Surquillo,Comics,30.67
Mujer,20,Joven,Casado,San Borja,Novelas,14.4
Hombre,35,Adulto,Soltero,San Borja,Novelas,48.8
Hombre,20,Joven,Soltero,San Isidro,Literatura  Peruana,520
Mujer,38,Adulto,Casado,Chorrillos,Empresas,74.67
Hombre,30,Joven,Soltero,Magdalena,Tecnologia,126
Mujer,34,Adulto,Casado,Surquillo,Autoayuda,80.8
Mujer,41,Adulto,Casado,San Borja,Nutricion,30
Mujer,58,Adulto,Soltero,Centro de Lima,Autoayuda,444
Hombre,29,Joven,Casado,Surquillo,Empresas,138
Hombre,57,Adulto,Casado,Miraflores,Academico,104
Hombre,50,Adulto,Soltero,Magdalena,Tecnologia,98.4
Hombre,60,Adulto,Soltero,Magdalena,Historia,520
Mujer,18,Joven,Casado,Magdalena,Humanidad,448
Hombre,50,Adulto,Soltero,San Isidro,Historia,164
Hombre,50,Adulto,Soltero,Jesus Maria,Literatura  Peruana,276
Hombre,60,Adulto,Soltero,Surquillo,Empresas,75
Mujer,47,Adulto,Casado,Jesus Maria,Novelas,68
Hombre,27,Joven,Casado,Los Olivos,Literatura Universal,100.8
Hombre,18,Joven,Casado,Chorrillos,Novelas,134
Hombre,23,Joven,Soltero,San Juan de Miraflores,Historia,38.67
Hombre,44,Adulto,Casado,Magdalena,Literatura  Peruana,524
Mujer,31,Adulto,Casado,Chorrillos,Literatura Universal,172
Mujer,53,Adulto,Casado,Los Olivos,Historia,135
Hombre,38,Adulto,Soltero,San Juan de Miraflores,Autoayuda,300
Hombre,30,Joven,Casado,San Borja,Comics,97.6
Hombre,28,Joven,Soltero,La Molina,Historia,40
Hombre,39,Adulto,Soltero,San Borja,Comics,86.67
Hombre,52,Adulto,Soltero,La Molina,Novelas,60.8
Hombre,21,Joven,Casado,San Juan de Miraflores,Humanidad,114.4
Hombre,49,Adulto,Soltero,Los Olivos,Humanidad,52
Hombre,25,Joven,Soltero,Jesus Maria,Infantil,29.6
Hombre,30,Joven,Soltero,Surquillo,Literatura  Peruana,124
Hombre,48,Adulto,Casado,Magdalena,Literatura Universal,312
Hombre,30,Joven,Soltero,La Molina,Autoayuda,190.67
Mujer,42,Adulto,Casado,San Isidro,Humanidad,81
Mujer,59,Adulto,Soltero,Los Olivos,Comics,152
Mujer,41,Adulto,Soltero,San Borja,Programación,216
Hombre,19,Joven,Casado,Jesus Maria,Novelas,81.6
Mujer,42,Adulto,Soltero,Chorrillos,Autoayuda,156
Hombre,25,Joven,Casado,San Isidro,Autoayuda,56
Hombre,42,Adulto,Casado,Centro de Lima,Comics,246
Hombre,55,Adulto,Casado,Santiago de Surco,Literatura Universal,592
Hombre,34,Adulto,Casado,Santiago de Surco,Comics,25.33
Mujer,38,Adulto,Soltero,San Isidro,Novelas,294
Hombre,54,Adulto,Casado,San Juan de Miraflores,Infantil,186
Mujer,22,Joven,Soltero,Chorrillos,Nutricion,73
Mujer,26,Joven,Soltero,Santiago de Surco,Historia,72.8
Mujer,48,Adulto,Casado,Santiago de Surco,Infantil,21.6
Hombre,49,Adulto,Casado,La Molina,Empresas,124
Mujer,32,Adulto,Casado,Surquillo,Literatura Universal,62
Mujer,55,Adulto,Casado,San Juan de Miraflores,Nutricion,372
Hombre,31,Adulto,Soltero,Surquillo,Comics,72
Hombre,24,Joven,Casado,Magdalena,Tecnologia,100
Mujer,42,Adulto,Casado,Jesus Maria,Literatura  Peruana,32.8
Mujer,46,Adulto,Casado,San Isidro,Nutricion,10.4
Mujer,52,Adulto,Soltero,Centro de Lima,Programación,21
Hombre,24,Joven,Casado,San Borja,Novelas,104
Mujer,38,Adulto,Soltero,San Juan de Miraflores,Literatura Universal,148
Mujer,36,Adulto,Soltero,Los Olivos,Historia,46.4
Hombre,33,Adulto,Soltero,Santiago de Surco,Programación,81
Hombre,37,Adulto,Soltero,Miraflores,Empresas,53.33
Mujer,28,Joven,Soltero,Los Olivos,Comics,123
Mujer,45,Adulto,Casado,Magdalena,Literatura Universal,240
Mujer,50,Adulto,Casado,Chorrillos,Academico,568
Hombre,31,Adulto,Casado,Centro de Lima,Humanidad,105.6
Hombre,40,Adulto,Casado,La Molina,Historia,202
Mujer,40,Adulto,Casado,San Isidro,Academico,78.67
Mujer,46,Adulto,Soltero,Centro de Lima,Autoayuda,143
Hombre,44,Adulto,Soltero,Chorrillos,Academico,268
Mujer,28,Joven,Casado,Los Olivos,Programación,68
Mujer,24,Joven,Soltero,La Molina,Literatura Universal,280
Mujer,26,Joven,Soltero,Surquillo,Humanidad,356
Hombre,44,Adulto,Soltero,Los Olivos,Literatura Universal,131
Mujer,33,Adulto,Soltero,Los Olivos,Literatura  Peruana,536
Mujer,37,Adulto,Soltero,Santiago de Surco,Literatura  Peruana,17.33
Hombre,42,Adulto,Soltero,Los Olivos,Literatura Universal,412
Hombre,18,Joven,Casado,Los Olivos,Literatura Universal,552
Mujer,41,Adulto,Casado,Chorrillos,Infantil,18.67
Hombre,25,Joven,Casado,Santiago de Surco,Novelas,52
Mujer,60,Adulto,Casado,San Borja,Infantil,140
Hombre,23,Joven,Soltero,La Molina,Programación,112
Mujer,47,Adulto,Casado,La Molina,Infantil,13.33
Mujer,59,Adulto,Soltero,Santiago de Surco,Nutricion,164
Mujer,55,Adulto,Soltero,Jesus Maria,Nutricion,164
Hombre,32,Adulto,Soltero,Chorrillos,Programación,31
Mujer,43,Adulto,Soltero,Magdalena,Empresas,96
Hombre,25,Joven,Casado,Jesus Maria,Nutricion,76.8
Mujer,32,Adulto,Soltero,Los Olivos,Historia,30.4
Hombre,56,Adulto,Soltero,Magdalena,Literatura Universal,38
Mujer,32,Adulto,Casado,Centro de Lima,Comics,55
Hombre,47,Adulto,Casado,La Molina,Empresas,192
Hombre,34,Adulto,Casado,San Juan de Miraflores,Empresas,180
Mujer,59,Adulto,Soltero,Los Olivos,Comics,78
Hombre,35,Adulto,Soltero,Los Olivos,Infantil,100
Hombre,26,Joven,Soltero,San Isidro,Empresas,196
Mujer,50,Adulto,Soltero,San Isidro,Novelas,141
Hombre,36,Adulto,Casado,San Borja,Humanidad,360
Mujer,37,Adulto,Casado,Centro de Lima,Literatura  Peruana,60
Hombre,44,Adulto,Casado,Jesus Maria,Autoayuda,186
Mujer,45,Adulto,Casado,San Juan de Miraflores,Humanidad,102
Hombre,27,Joven,Casado,Centro de Lima,Empresas,23.2
Hombre,29,Joven,Casado,Miraflores,Literatura Universal,272
Mujer,21,Joven,Casado,San Isidro,Infantil,47.2
Mujer,23,Joven,Casado,Magdalena,Tecnologia,628
Hombre,45,Adulto,Soltero,Chorrillos,Historia,17.33
Mujer,32,Adulto,Casado,San Juan de Miraflores,Academico,15
Mujer,60,Adulto,Casado,San Isidro,Nutricion,256
Mujer,50,Adulto,Casado,San Juan de Miraflores,Programación,55
Hombre,49,Adulto,Soltero,Santiago de Surco,Comics,181.33
Hombre,37,Adulto,Casado,San Borja,Nutricion,110
Mujer,37,Adulto,Casado,San Juan de Miraflores,Nutricion,192
Mujer,48,Adulto,Casado,La Molina,Literatura Universal,236
Mujer,45,Adulto,Casado,Los Olivos,Infantil,82.67
Hombre,23,Joven,Casado,Jesus Maria,Nutricion,60
Hombre,53,Adulto,Casado,San Juan de Miraflores,Literatura  Peruana,180
Mujer,47,Adulto,Soltero,Santiago de Surco,Tecnologia,68
Mujer,24,Joven,Casado,San Borja,Comics,144
Mujer,19,Joven,Casado,Santiago de Surco,Novelas,76
Mujer,56,Adulto,Casado,Miraflores,Infantil,92
Hombre,46,Adulto,Soltero,Miraflores,Novelas,264
Hombre,29,Joven,Casado,Magdalena,Autoayuda,68.8
Hombre,25,Joven,Soltero,Miraflores,Autoayuda,252
Mujer,25,Joven,Soltero,Los Olivos,Programación,28.8
Hombre,52,Adulto,Casado,San Juan de Miraflores,Infantil,560
Hombre,47,Adulto,Soltero,San Isidro,Literatura Universal,48
Hombre,18,Joven,Casado,La Molina,Tecnologia,54
Mujer,33,Adulto,Soltero,Surquillo,Empresas,20
Hombre,29,Joven,Soltero,Centro de Lima,Humanidad,86.67
Mujer,34,Adulto,Soltero,Centro de Lima,Empresas,60
Hombre,28,Joven,Casado,San Juan de Miraflores,Autoayuda,260
Hombre,37,Adulto,Casado,Centro de Lima,Infantil,76
Mujer,59,Adulto,Casado,Los Olivos,Academico,36
Mujer,53,Adulto,Casado,Magdalena,Novelas,103.2
Mujer,35,Adulto,Soltero,Miraflores,Historia,87.2
Hombre,46,Adulto,Soltero,Jesus Maria,Novelas,80
Mujer,24,Joven,Soltero,La Molina,Literatura Universal,43.2
Hombre,54,Adulto,Soltero,Santiago de Surco,Autoayuda,164
Mujer,21,Joven,Soltero,Chorrillos,Infantil,356
Mujer,34,Adulto,Casado,Surquillo,Infantil,310
Hombre,35,Adulto,Casado,Magdalena,Novelas,72
Mujer,55,Adulto,Soltero,San Juan de Miraflores,Nutricion,128
Mujer,50,Adulto,Casado,Magdalena,Empresas,568
Mujer,49,Adulto,Casado,Centro de Lima,Humanidad,76.8
Mujer,57,Adulto,Soltero,Magdalena,Comics,92.8
Mujer,57,Adulto,Soltero,San Isidro,Academico,51.2
Hombre,35,Adulto,Casado,Chorrillos,Autoayuda,174
Hombre,50,Adulto,Soltero,San Isidro,Academico,48
Mujer,46,Adulto,Casado,Jesus Maria,Comics,76.8
Mujer,43,Adulto,Casado,San Isidro,Empresas,284
Mujer,37,Adulto,Casado,San Borja,Tecnologia,124
Hombre,27,Joven,Casado,San Juan de Miraflores,Historia,88
Hombre,25,Joven,Soltero,Centro de Lima,Tecnologia,20
Hombre,60,Adulto,Casado,San Borja,Academico,192
Hombre,49,Adulto,Casado,San Borja,Autoayuda,42.67
Hombre,18,Joven,Casado,Jesus Maria,Tecnologia,73
Hombre,60,Adulto,Casado,Surquillo,Humanidad,121.33
Mujer,59,Adulto,Soltero,Santiago de Surco,Nutricion,584
Mujer,40,Adulto,Casado,Los Olivos,Autoayuda,24
Mujer,35,Adulto,Casado,Chorrillos,Literatura  Peruana,177.33
Mujer,35,Adulto,Soltero,San Borja,Novelas,47
Hombre,31,Adulto,Soltero,Santiago de Surco,Tecnologia,105.33
Mujer,20,Joven,Casado,Santiago de Surco,Infantil,71
Mujer,57,Adulto,Casado,San Borja,Humanidad,24
Hombre,60,Adulto,Soltero,Santiago de Surco,Programación,48
Mujer,29,Joven,Casado,Jesus Maria,Novelas,95
Hombre,33,Adulto,Casado,Centro de Lima,Novelas,200
Hombre,59,Adulto,Casado,Santiago de Surco,Novelas,66.4
Mujer,22,Joven,Soltero,Santiago de Surco,Infantil,52
Mujer,31,Adulto,Soltero,Jesus Maria,Empresas,38.67
Mujer,57,Adulto,Casado,Surquillo,Autoayuda,122
Mujer,52,Adulto,Soltero,Miraflores,Programación,77.33
Hombre,30,Joven,Soltero,Los Olivos,Comics,108
Hombre,45,Adulto,Casado,Magdalena,Programación,204
Hombre,22,Joven,Casado,Magdalena,Academico,106.4
Mujer,57,Adulto,Casado,San Borja,Infantil,282
Mujer,48,Adulto,Soltero,San Juan de Miraflores,Historia,72.8
Mujer,57,Adulto,Casado,Surquillo,Historia,181.33
Hombre,47,Adulto,Casado,Miraflores,Nutricion,122
Hombre,43,Adulto,Soltero,Los Olivos,Empresas,508
Mujer,35,Adulto,Soltero,San Juan de Miraflores,Novelas,77
Mujer,40,Adulto,Casado,La Molina,Literatura  Peruana,119.2
Hombre,40,Adulto,Casado,Centro de Lima,Literatura  Peruana,40.8
Hombre,22,Joven,Soltero,Chorrillos,Infantil,452
Hombre,43,Adulto,Soltero,Chorrillos,Humanidad,19.2
Hombre,49,Adulto,Soltero,Magdalena,Historia,100
Mujer,46,Adulto,Soltero,San Isidro,Novelas,11.2
Hombre,18,Joven,Soltero,San Isidro,Literatura Universal,30.4
Mujer,34,Adulto,Soltero,Santiago de Surco,Autoayuda,48
Hombre,47,Adulto,Casado,La Molina,Tecnologia,59
Hombre,19,Joven,Soltero,Los Olivos,Infantil,67.2
Hombre,58,Adulto,Soltero,Los Olivos,Empresas,119
Mujer,54,Adulto,Casado,San Borja,Infantil,428
Hombre,18,Joven,Soltero,Surquillo,Nutricion,208
Hombre,51,Adulto,Casado,Surquillo,Literatura Universal,20
Hombre,24,Joven,Casado,Centro de Lima,Literatura  Peruana,86.67
Mujer,57,Adulto,Casado,Jesus Maria,Infantil,328
Hombre,38,Adulto,Soltero,San Isidro,Novelas,156
Hombre,57,Adulto,Casado,San Isidro,Empresas,113.6
Hombre,35,Adulto,Casado,Centro de Lima,Tecnologia,20
Mujer,31,Adulto,Casado,Santiago de Surco,Tecnologia,252
Hombre,59,Adulto,Soltero,Surquillo,Academico,193.33
Hombre,60,Adulto,Casado,Miraflores,Novelas,15.2
Hombre,33,Adulto,Soltero,Centro de Lima,Novelas,32.8
Hombre,58,Adulto,Soltero,San Isidro,Empresas,244
Mujer,45,Adulto,Casado,Santiago de Surco,Literatura Universal,156
Hombre,30,Joven,Casado,San Borja,Autoayuda,142.67
Hombre,30,Joven,Soltero,San Borja,Academico,126.67
Hombre,50,Adulto,Soltero,Miraflores,Infantil,38
Mujer,19,Joven,Casado,San Borja,Novelas,632
Hombre,20,Joven,Soltero,La Molina,Academico,189.33
Hombre,39,Adulto,Soltero,San Isidro,Historia,77
Mujer,33,Adulto,Casado,Miraflores,Humanidad,476
Mujer,52,Adulto,Soltero,San Isidro,Infantil,136
Hombre,24,Joven,Soltero,San Isidro,Empresas,112
Hombre,50,Adulto,Soltero,Jesus Maria,Empresas,40
Mujer,50,Adulto,Soltero,San Isidro,Autoayuda,144
Mujer,38,Adulto,Casado,Chorrillos,Programación,81
Hombre,38,Adulto,Soltero,Miraflores,Infantil,78.67
Mujer,47,Adulto,Casado,La Molina,Programación,16.8
Mujer,37,Adulto,Soltero,La Molina,Empresas,110.4
Mujer,52,Adulto,Soltero,San Isidro,Programación,222
Hombre,19,Joven,Soltero,Miraflores,Tecnologia,145.33
Mujer,57,Adulto,Soltero,La Molina,Academico,37
Hombre,21,Joven,Casado,Centro de Lima,Literatura Universal,536
Mujer,50,Adulto,Casado,Santiago de Surco,Academico,132
Mujer,31,Adulto,Casado,Jesus Maria,Nutricion,119
Mujer,49,Adulto,Soltero,La Molina,Infantil,106
Mujer,39,Adulto,Soltero,San Juan de Miraflores,Programación,197.33
Mujer,59,Adulto,Soltero,Centro de Lima,Empresas,262
Mujer,50,Adulto,Soltero,Jesus Maria,Autoayuda,97
Mujer,29,Joven,Soltero,San Borja,Infantil,238
Hombre,42,Adulto,Soltero,Centro de Lima,Literatura Universal,238
Mujer,22,Joven,Soltero,Miraflores,Empresas,142.67
Hombre,39,Adulto,Soltero,Santiago de Surco,Literatura  Peruana,214
Hombre,58,Adulto,Soltero,Santiago de Surco,Nutricion,46.67
Mujer,38,Adulto,Casado,Chorrillos,Humanidad,94
Mujer,48,Adulto,Soltero,Los Olivos,Academico,190.67
Mujer,48,Adulto,Casado,San Juan de Miraflores,Novelas,140
Mujer,58,Adulto,Casado,Chorrillos,Autoayuda,20
Hombre,55,Adulto,Soltero,San Isidro,Autoayuda,88
Hombre,18,Joven,Soltero,San Borja,Literatura  Peruana,138
Mujer,40,Adulto,Casado,Centro de Lima,Comics,44
Mujer,54,Adulto,Soltero,Magdalena,Tecnologia,144
Hombre,22,Joven,Casado,Santiago de Surco,Autoayuda,112
Mujer,25,Joven,Soltero,Chorrillos,Humanidad,148
Mujer,52,Adulto,Soltero,Surquillo,Literatura Universal,262
Hombre,33,Adulto,Casado,Miraflores,Tecnologia,68
Hombre,37,Adulto,Casado,Jesus Maria,Empresas,94.4
Hombre,34,Adulto,Casado,Surquillo,Academico,44
Hombre,56,Adulto,Casado,Miraflores,Tecnologia,61.33
Hombre,19,Joven,Casado,Miraflores,Programación,122
Mujer,44,Adulto,Soltero,Jesus Maria,Infantil,182.67
Mujer,44,Adulto,Soltero,Centro de Lima,Programación,31.2
Mujer,25,Joven,Soltero,Magdalena,Humanidad,154
Mujer,32,Adulto,Soltero,San Juan de Miraflores,Empresas,114
Mujer,37,Adulto,Soltero,Santiago de Surco,Literatura Universal,127.2
Hombre,44,Adulto,Casado,Jesus Maria,Nutricion,96
Mujer,56,Adulto,Soltero,La Molina,Academico,376
Hombre,51,Adulto,Casado,Santiago de Surco,Literatura  Peruana,105
Hombre,43,Adulto,Casado,San Juan de Miraflores,Literatura Universal,132
Mujer,44,Adulto,Casado,Surquillo,Literatura  Peruana,52
Mujer,42,Adulto,Soltero,Magdalena,Literatura  Peruana,102
Mujer,40,Adulto,Casado,San Borja,Humanidad,141
Hombre,35,Adulto,Casado,Chorrillos,Comics,97.6
Hombre,45,Adulto,Casado,San Juan de Miraflores,Programación,18.67
Hombre,42,Adulto,Casado,Miraflores,Nutricion,238
Hombre,38,Adulto,Soltero,Jesus Maria,Infantil,312
Mujer,20,Joven,Soltero,La Molina,Literatura  Peruana,52
Hombre,30,Joven,Soltero,Magdalena,Programación,152
Mujer,34,Adulto,Soltero,Jesus Maria,Programación,16.8
Hombre,20,Joven,Casado,Santiago de Surco,Literatura  Peruana,336
Hombre,44,Adulto,Casado,Chorrillos,Comics,108
Mujer,37,Adulto,Casado,Los Olivos,Historia,34
Mujer,20,Joven,Casado,Magdalena,Autoayuda,162.67
Mujer,26,Joven,Casado,Jesus Maria,Tecnologia,492
Hombre,22,Joven,Casado,Chorrillos,Historia,20.8
Mujer,39,Adulto,Casado,Miraflores,Academico,112
Hombre,38,Adulto,Casado,San Borja,Novelas,8.8
Hombre,47,Adulto,Casado,San Isidro,Literatura  Peruana,46
Hombre,27,Joven,Casado,Chorrillos,Infantil,136
Mujer,22,Joven,Soltero,Los Olivos,Academico,46.4
Hombre,20,Joven,Casado,San Isidro,Literatura  Peruana,560
Mujer,27,Joven,Soltero,Los Olivos,Tecnologia,220
Mujer,34,Adulto,Casado,San Juan de Miraflores,Nutricion,64
Hombre,58,Adulto,Soltero,San Borja,Historia,356
Hombre,35,Adulto,Soltero,Chorrillos,Historia,15
Hombre,49,Adulto,Soltero,Surquillo,Nutricion,56.8
Hombre,24,Joven,Soltero,San Borja,Infantil,36.8
Hombre,39,Adulto,Soltero,Los Olivos,Novelas,76.8
Mujer,25,Joven,Soltero,Chorrillos,Novelas,244
Mujer,32,Adulto,Soltero,Miraflores,Programación,136
Hombre,22,Joven,Casado,San Borja,Infantil,524
Hombre,52,Adulto,Casado,Magdalena,Tecnologia,88
Mujer,20,Joven,Soltero,San Juan de Miraflores,Novelas,360
Mujer,35,Adulto,Soltero,San Isidro,Novelas,77
Hombre,20,Joven,Casado,San Isidro,Infantil,185.33
Hombre,19,Joven,Casado,Los Olivos,Empresas,133
Hombre,24,Joven,Casado,La Molina,Empresas,69
Hombre,46,Adulto,Soltero,Santiago de Surco,Literatura Universal,93.6
Hombre,25,Joven,Soltero,Miraflores,Literatura Universal,328
Hombre,34,Adulto,Soltero,San Isidro,Academico,45
Mujer,36,Adulto,Casado,Centro de Lima,Historia,56.8
Hombre,54,Adulto,Casado,Los Olivos,Literatura  Peruana,154
Mujer,39,Adulto,Casado,Miraflores,Academico,78
Mujer,59,Adulto,Soltero,Magdalena,Literatura Universal,512
Mujer,30,Joven,Casado,San Borja,Comics,119
Hombre,55,Adulto,Soltero,San Juan de Miraflores,Literatura Universal,212
Mujer,30,Joven,Casado,Los Olivos,Literatura Universal,140
Mujer,44,Adulto,Casado,La Molina,Nutricion,128
Mujer,60,Adulto,Soltero,Chorrillos,Nutricion,110
Hombre,56,Adulto,Soltero,La Molina,Humanidad,380
Mujer,38,Adulto,Soltero,Centro de Lima,Infantil,119.2
Mujer,54,Adulto,Soltero,Jesus Maria,Literatura  Peruana,28
Hombre,25,Joven,Casado,Surquillo,Comics,109
Hombre,46,Adulto,Casado,San Juan de Miraflores,Empresas,81
Hombre,22,Joven,Soltero,Magdalena,Tecnologia,208
Mujer,60,Adulto,Soltero,Chorrillos,Tecnologia,132
Hombre,32,Adulto,Soltero,San Juan de Miraflores,Comics,242
Hombre,29,Joven,Casado,Los Olivos,Tecnologia,153
Mujer,49,Adulto,Casado,Magdalena,Tecnologia,182
Hombre,43,Adulto,Casado,Jesus Maria,Empresas,63.2
Hombre,39,Adulto,Soltero,Centro de Lima,Tecnologia,119
Hombre,23,Joven,Soltero,Centro de Lima,Comics,82.67
Hombre,39,Adulto,Casado,Surquillo,Humanidad,272
Mujer,22,Joven,Casado,La Molina,Nutricion,88
Mujer,22,Joven,Casado,Santiago de Surco,Empresas,22
